   #Energy      xx(%)           yy(%)
  17.564      0.9890E+02      0.9903E+02
  17.572      0.9891E+02      0.9903E+02
  17.580      0.9891E+02      0.9903E+02
  17.587      0.9891E+02      0.9903E+02
  17.595      0.9892E+02      0.9902E+02
  17.603      0.9892E+02      0.9902E+02
  17.611      0.9892E+02      0.9902E+02
  17.619      0.9892E+02      0.9902E+02
  17.627      0.9893E+02      0.9902E+02
  17.635      0.9893E+02      0.9902E+02
  17.643      0.9893E+02      0.9902E+02
  17.651      0.9894E+02      0.9902E+02
  17.659      0.9894E+02      0.9902E+02
  17.667      0.9894E+02      0.9902E+02
  17.674      0.9894E+02      0.9902E+02
  17.682      0.9895E+02      0.9902E+02
  17.690      0.9895E+02      0.9901E+02
  17.698      0.9895E+02      0.9901E+02
  17.706      0.9895E+02      0.9901E+02
  17.714      0.9896E+02      0.9901E+02
  17.722      0.9896E+02      0.9901E+02
  17.730      0.9896E+02      0.9901E+02
  17.738      0.9896E+02      0.9901E+02
  17.746      0.9897E+02      0.9901E+02
  17.753      0.9897E+02      0.9901E+02
  17.761      0.9897E+02      0.9901E+02
  17.769      0.9897E+02      0.9901E+02
  17.777      0.9898E+02      0.9901E+02
  17.785      0.9898E+02      0.9901E+02
  17.793      0.9898E+02      0.9901E+02
  17.801      0.9898E+02      0.9901E+02
  17.809      0.9898E+02      0.9901E+02
  17.817      0.9899E+02      0.9901E+02
  17.825      0.9899E+02      0.9901E+02
  17.833      0.9899E+02      0.9901E+02
  17.840      0.9899E+02      0.9901E+02
  17.848      0.9899E+02      0.9902E+02
  17.856      0.9900E+02      0.9902E+02
  17.864      0.9900E+02      0.9902E+02
  17.872      0.9900E+02      0.9902E+02
  17.880      0.9900E+02      0.9902E+02
  17.888      0.9900E+02      0.9903E+02
  17.896      0.9901E+02      0.9903E+02
  17.904      0.9901E+02      0.9903E+02
  17.912      0.9901E+02      0.9903E+02
  17.919      0.9901E+02      0.9904E+02
  17.927      0.9901E+02      0.9904E+02
  17.935      0.9902E+02      0.9904E+02
  17.943      0.9902E+02      0.9904E+02
  17.951      0.9902E+02      0.9905E+02
  17.959      0.9902E+02      0.9905E+02
  17.967      0.9903E+02      0.9906E+02
  17.975      0.9903E+02      0.9906E+02
  17.983      0.9903E+02      0.9906E+02
  17.991      0.9903E+02      0.9907E+02
  17.999      0.9903E+02      0.9907E+02
  18.006      0.9904E+02      0.9908E+02
  18.014      0.9904E+02      0.9908E+02
  18.022      0.9904E+02      0.9908E+02
  18.030      0.9904E+02      0.9909E+02
  18.038      0.9905E+02      0.9909E+02
  18.046      0.9905E+02      0.9910E+02
  18.054      0.9905E+02      0.9910E+02
  18.062      0.9905E+02      0.9910E+02
  18.070      0.9906E+02      0.9911E+02
  18.078      0.9906E+02      0.9911E+02
  18.085      0.9906E+02      0.9912E+02
  18.093      0.9907E+02      0.9912E+02
  18.101      0.9907E+02      0.9913E+02
  18.109      0.9907E+02      0.9913E+02
  18.117      0.9908E+02      0.9913E+02
  18.125      0.9908E+02      0.9914E+02
  18.133      0.9908E+02      0.9914E+02
  18.141      0.9909E+02      0.9915E+02
  18.149      0.9909E+02      0.9915E+02
  18.157      0.9909E+02      0.9915E+02
  18.165      0.9910E+02      0.9916E+02
  18.172      0.9910E+02      0.9916E+02
  18.180      0.9910E+02      0.9916E+02
  18.188      0.9911E+02      0.9917E+02
  18.196      0.9911E+02      0.9917E+02
  18.204      0.9911E+02      0.9917E+02
  18.212      0.9912E+02      0.9917E+02
  18.220      0.9912E+02      0.9918E+02
  18.228      0.9912E+02      0.9918E+02
  18.236      0.9913E+02      0.9918E+02
  18.244      0.9913E+02      0.9918E+02
  18.252      0.9913E+02      0.9918E+02
  18.259      0.9914E+02      0.9919E+02
  18.267      0.9914E+02      0.9919E+02
  18.275      0.9914E+02      0.9919E+02
  18.283      0.9915E+02      0.9919E+02
  18.291      0.9915E+02      0.9919E+02
  18.299      0.9915E+02      0.9919E+02
  18.307      0.9916E+02      0.9920E+02
  18.315      0.9916E+02      0.9920E+02
  18.323      0.9916E+02      0.9920E+02
  18.331      0.9917E+02      0.9920E+02
  18.338      0.9917E+02      0.9920E+02
  18.346      0.9917E+02      0.9920E+02
  18.354      0.9917E+02      0.9920E+02
  18.362      0.9918E+02      0.9920E+02
  18.370      0.9918E+02      0.9920E+02
  18.378      0.9918E+02      0.9921E+02
  18.386      0.9918E+02      0.9921E+02
  18.394      0.9919E+02      0.9921E+02
  18.402      0.9919E+02      0.9921E+02
  18.410      0.9919E+02      0.9921E+02
  18.418      0.9919E+02      0.9921E+02
  18.425      0.9919E+02      0.9921E+02
  18.433      0.9920E+02      0.9921E+02
  18.441      0.9920E+02      0.9921E+02
  18.449      0.9920E+02      0.9921E+02
  18.457      0.9920E+02      0.9921E+02
  18.465      0.9920E+02      0.9922E+02
  18.473      0.9920E+02      0.9922E+02
  18.481      0.9921E+02      0.9922E+02
  18.489      0.9921E+02      0.9922E+02
  18.497      0.9921E+02      0.9922E+02
  18.505      0.9921E+02      0.9922E+02
  18.512      0.9921E+02      0.9922E+02
  18.520      0.9921E+02      0.9922E+02
  18.528      0.9921E+02      0.9922E+02
  18.536      0.9921E+02      0.9922E+02
  18.544      0.9921E+02      0.9923E+02
  18.552      0.9921E+02      0.9923E+02
  18.560      0.9921E+02      0.9923E+02
  18.568      0.9922E+02      0.9923E+02
  18.576      0.9922E+02      0.9923E+02
  18.584      0.9922E+02      0.9923E+02
  18.591      0.9922E+02      0.9923E+02
  18.599      0.9922E+02      0.9924E+02
  18.607      0.9922E+02      0.9924E+02
  18.615      0.9922E+02      0.9924E+02
  18.623      0.9922E+02      0.9924E+02
  18.631      0.9922E+02      0.9924E+02
  18.639      0.9922E+02      0.9924E+02
  18.647      0.9922E+02      0.9924E+02
  18.655      0.9922E+02      0.9925E+02
  18.663      0.9922E+02      0.9925E+02
  18.671      0.9922E+02      0.9925E+02
  18.678      0.9922E+02      0.9925E+02
  18.686      0.9922E+02      0.9925E+02
  18.694      0.9922E+02      0.9925E+02
  18.702      0.9922E+02      0.9926E+02
  18.710      0.9923E+02      0.9926E+02
  18.718      0.9923E+02      0.9926E+02
  18.726      0.9923E+02      0.9926E+02
  18.734      0.9923E+02      0.9926E+02
  18.742      0.9923E+02      0.9926E+02
  18.750      0.9923E+02      0.9927E+02
  18.757      0.9923E+02      0.9927E+02
  18.765      0.9923E+02      0.9927E+02
  18.773      0.9923E+02      0.9927E+02
  18.781      0.9923E+02      0.9927E+02
  18.789      0.9923E+02      0.9928E+02
  18.797      0.9923E+02      0.9928E+02
  18.805      0.9924E+02      0.9928E+02
  18.813      0.9924E+02      0.9928E+02
  18.821      0.9924E+02      0.9928E+02
  18.828      0.9924E+02      0.9929E+02
  18.836      0.9924E+02      0.9929E+02
  18.844      0.9924E+02      0.9929E+02
  18.852      0.9924E+02      0.9929E+02
  18.860      0.9924E+02      0.9929E+02
  18.868      0.9925E+02      0.9930E+02
  18.876      0.9925E+02      0.9930E+02
  18.884      0.9925E+02      0.9930E+02
  18.892      0.9925E+02      0.9930E+02
  18.900      0.9925E+02      0.9930E+02
  18.908      0.9925E+02      0.9931E+02
  18.916      0.9925E+02      0.9931E+02
  18.923      0.9925E+02      0.9931E+02
  18.931      0.9926E+02      0.9931E+02
  18.939      0.9926E+02      0.9932E+02
  18.947      0.9926E+02      0.9932E+02
  18.955      0.9926E+02      0.9932E+02
  18.963      0.9926E+02      0.9932E+02
  18.971      0.9926E+02      0.9932E+02
  18.979      0.9926E+02      0.9933E+02
  18.987      0.9926E+02      0.9933E+02
  18.994      0.9926E+02      0.9933E+02
  19.002      0.9927E+02      0.9933E+02
  19.010      0.9927E+02      0.9933E+02
  19.018      0.9927E+02      0.9933E+02
  19.026      0.9927E+02      0.9934E+02
  19.034      0.9927E+02      0.9934E+02
  19.042      0.9927E+02      0.9934E+02
  19.050      0.9927E+02      0.9934E+02
  19.058      0.9927E+02      0.9934E+02
  19.066      0.9927E+02      0.9934E+02
  19.074      0.9927E+02      0.9935E+02
  19.081      0.9927E+02      0.9935E+02
  19.089      0.9927E+02      0.9935E+02
  19.097      0.9928E+02      0.9935E+02
  19.105      0.9928E+02      0.9935E+02
  19.113      0.9928E+02      0.9935E+02
  19.121      0.9928E+02      0.9935E+02
  19.129      0.9928E+02      0.9935E+02
  19.137      0.9928E+02      0.9936E+02
  19.145      0.9928E+02      0.9936E+02
  19.153      0.9928E+02      0.9936E+02
  19.160      0.9928E+02      0.9936E+02
  19.168      0.9928E+02      0.9936E+02
  19.176      0.9928E+02      0.9936E+02
  19.184      0.9928E+02      0.9936E+02
  19.192      0.9928E+02      0.9936E+02
  19.200      0.9928E+02      0.9936E+02
  19.208      0.9928E+02      0.9936E+02
  19.216      0.9928E+02      0.9937E+02
  19.224      0.9928E+02      0.9937E+02
  19.232      0.9928E+02      0.9937E+02
  19.240      0.9927E+02      0.9937E+02
  19.247      0.9927E+02      0.9937E+02
  19.255      0.9927E+02      0.9937E+02
  19.263      0.9927E+02      0.9937E+02
  19.271      0.9927E+02      0.9937E+02
  19.279      0.9927E+02      0.9937E+02
  19.287      0.9927E+02      0.9937E+02
  19.295      0.9927E+02      0.9937E+02
  19.303      0.9927E+02      0.9937E+02
  19.311      0.9927E+02      0.9937E+02
  19.319      0.9927E+02      0.9937E+02
  19.326      0.9927E+02      0.9937E+02
  19.334      0.9927E+02      0.9937E+02
  19.342      0.9927E+02      0.9937E+02
  19.350      0.9927E+02      0.9937E+02
  19.358      0.9927E+02      0.9937E+02
  19.366      0.9927E+02      0.9938E+02
  19.374      0.9927E+02      0.9938E+02
  19.382      0.9927E+02      0.9938E+02
  19.390      0.9927E+02      0.9938E+02
  19.398      0.9927E+02      0.9938E+02
  19.406      0.9927E+02      0.9938E+02
  19.413      0.9927E+02      0.9938E+02
  19.421      0.9926E+02      0.9938E+02
  19.429      0.9926E+02      0.9938E+02
  19.437      0.9926E+02      0.9938E+02
  19.445      0.9926E+02      0.9938E+02
  19.453      0.9927E+02      0.9938E+02
  19.461      0.9927E+02      0.9938E+02
  19.469      0.9926E+02      0.9938E+02
  19.477      0.9927E+02      0.9938E+02
  19.485      0.9927E+02      0.9938E+02
  19.492      0.9927E+02      0.9938E+02
  19.500      0.9927E+02      0.9938E+02
  19.508      0.9927E+02      0.9938E+02
  19.516      0.9927E+02      0.9938E+02
  19.524      0.9927E+02      0.9939E+02
  19.532      0.9927E+02      0.9939E+02
  19.540      0.9927E+02      0.9939E+02
  19.548      0.9927E+02      0.9939E+02
  19.556      0.9927E+02      0.9939E+02
  19.564      0.9928E+02      0.9939E+02
  19.572      0.9928E+02      0.9939E+02
  19.579      0.9928E+02      0.9939E+02
  19.587      0.9928E+02      0.9939E+02
  19.595      0.9928E+02      0.9939E+02
  19.603      0.9928E+02      0.9939E+02
  19.611      0.9928E+02      0.9939E+02
  19.619      0.9928E+02      0.9939E+02
  19.627      0.9928E+02      0.9939E+02
  19.635      0.9929E+02      0.9939E+02
  19.643      0.9929E+02      0.9939E+02
  19.651      0.9929E+02      0.9939E+02
  19.659      0.9929E+02      0.9939E+02
  19.666      0.9929E+02      0.9939E+02
  19.674      0.9929E+02      0.9939E+02
  19.682      0.9929E+02      0.9939E+02
  19.690      0.9930E+02      0.9939E+02
  19.698      0.9930E+02      0.9939E+02
  19.706      0.9930E+02      0.9939E+02
  19.714      0.9930E+02      0.9939E+02
  19.722      0.9930E+02      0.9940E+02
  19.730      0.9930E+02      0.9940E+02
  19.738      0.9930E+02      0.9940E+02
  19.745      0.9930E+02      0.9940E+02
  19.753      0.9930E+02      0.9940E+02
  19.761      0.9931E+02      0.9940E+02
  19.769      0.9931E+02      0.9940E+02
  19.777      0.9931E+02      0.9940E+02
  19.785      0.9931E+02      0.9940E+02
  19.793      0.9931E+02      0.9940E+02
  19.801      0.9931E+02      0.9940E+02
  19.809      0.9931E+02      0.9940E+02
  19.817      0.9931E+02      0.9940E+02
  19.825      0.9931E+02      0.9940E+02
  19.832      0.9931E+02      0.9940E+02
  19.840      0.9931E+02      0.9940E+02
  19.848      0.9931E+02      0.9940E+02
  19.856      0.9931E+02      0.9940E+02
  19.864      0.9931E+02      0.9940E+02
  19.872      0.9931E+02      0.9940E+02
  19.880      0.9932E+02      0.9940E+02
  19.888      0.9932E+02      0.9940E+02
  19.896      0.9932E+02      0.9940E+02
  19.904      0.9932E+02      0.9940E+02
  19.912      0.9932E+02      0.9940E+02
  19.919      0.9932E+02      0.9940E+02
  19.927      0.9932E+02      0.9940E+02
  19.935      0.9932E+02      0.9940E+02
  19.943      0.9932E+02      0.9940E+02
  19.951      0.9932E+02      0.9940E+02
  19.959      0.9932E+02      0.9940E+02
  19.967      0.9932E+02      0.9940E+02
  19.975      0.9932E+02      0.9940E+02
  19.983      0.9932E+02      0.9940E+02
  19.991      0.9932E+02      0.9940E+02
  19.998      0.9932E+02      0.9941E+02
  20.006      0.9932E+02      0.9941E+02
  20.014      0.9932E+02      0.9941E+02
  20.022      0.9932E+02      0.9941E+02
  20.030      0.9932E+02      0.9941E+02
  20.038      0.9932E+02      0.9941E+02
  20.046      0.9932E+02      0.9941E+02
  20.054      0.9932E+02      0.9941E+02
  20.062      0.9932E+02      0.9941E+02
  20.070      0.9932E+02      0.9941E+02
  20.078      0.9932E+02      0.9941E+02
  20.085      0.9933E+02      0.9941E+02
  20.093      0.9933E+02      0.9941E+02
  20.101      0.9933E+02      0.9941E+02
  20.109      0.9933E+02      0.9941E+02
  20.117      0.9933E+02      0.9941E+02
  20.125      0.9933E+02      0.9941E+02
  20.133      0.9933E+02      0.9941E+02
  20.141      0.9933E+02      0.9941E+02
  20.149      0.9933E+02      0.9941E+02
  20.157      0.9933E+02      0.9941E+02
  20.164      0.9934E+02      0.9941E+02
  20.172      0.9934E+02      0.9941E+02
  20.180      0.9934E+02      0.9942E+02
  20.188      0.9934E+02      0.9942E+02
  20.196      0.9934E+02      0.9942E+02
  20.204      0.9934E+02      0.9942E+02
  20.212      0.9934E+02      0.9942E+02
  20.220      0.9934E+02      0.9942E+02
  20.228      0.9934E+02      0.9942E+02
  20.235      0.9935E+02      0.9942E+02
  20.244      0.9935E+02      0.9942E+02
  20.251      0.9935E+02      0.9942E+02
  20.259      0.9935E+02      0.9942E+02
  20.267      0.9935E+02      0.9942E+02
  20.275      0.9935E+02      0.9942E+02
  20.283      0.9935E+02      0.9942E+02
  20.291      0.9936E+02      0.9942E+02
  20.299      0.9936E+02      0.9942E+02
  20.307      0.9936E+02      0.9942E+02
  20.315      0.9936E+02      0.9942E+02
  20.323      0.9936E+02      0.9942E+02
  20.330      0.9936E+02      0.9942E+02
  20.338      0.9936E+02      0.9942E+02
  20.346      0.9936E+02      0.9942E+02
  20.354      0.9936E+02      0.9942E+02
  20.362      0.9937E+02      0.9942E+02
  20.370      0.9937E+02      0.9942E+02
  20.378      0.9937E+02      0.9942E+02
  20.386      0.9937E+02      0.9942E+02
  20.394      0.9937E+02      0.9942E+02
  20.401      0.9937E+02      0.9942E+02
  20.409      0.9937E+02      0.9942E+02
  20.417      0.9937E+02      0.9942E+02
  20.425      0.9937E+02      0.9942E+02
  20.433      0.9937E+02      0.9942E+02
  20.441      0.9937E+02      0.9942E+02
  20.449      0.9938E+02      0.9942E+02
  20.457      0.9938E+02      0.9942E+02
  20.465      0.9938E+02      0.9942E+02
  20.473      0.9938E+02      0.9942E+02
  20.481      0.9938E+02      0.9942E+02
  20.488      0.9938E+02      0.9942E+02
  20.496      0.9938E+02      0.9941E+02
  20.504      0.9938E+02      0.9941E+02
  20.512      0.9938E+02      0.9941E+02
  20.520      0.9938E+02      0.9941E+02
  20.528      0.9938E+02      0.9941E+02
  20.536      0.9938E+02      0.9941E+02
  20.544      0.9938E+02      0.9941E+02
  20.552      0.9938E+02      0.9941E+02
  20.560      0.9939E+02      0.9941E+02
  20.567      0.9939E+02      0.9941E+02
  20.575      0.9939E+02      0.9941E+02
  20.583      0.9939E+02      0.9941E+02
  20.591      0.9939E+02      0.9941E+02
  20.599      0.9939E+02      0.9941E+02
  20.607      0.9939E+02      0.9941E+02
  20.615      0.9939E+02      0.9941E+02
  20.623      0.9939E+02      0.9941E+02
  20.631      0.9939E+02      0.9941E+02
  20.639      0.9939E+02      0.9941E+02
  20.647      0.9939E+02      0.9941E+02
  20.654      0.9939E+02      0.9941E+02
  20.662      0.9939E+02      0.9941E+02
  20.670      0.9940E+02      0.9941E+02
  20.678      0.9940E+02      0.9941E+02
  20.686      0.9940E+02      0.9941E+02
  20.694      0.9940E+02      0.9941E+02
  20.702      0.9940E+02      0.9941E+02
  20.710      0.9940E+02      0.9941E+02
  20.718      0.9940E+02      0.9941E+02
  20.726      0.9940E+02      0.9941E+02
  20.733      0.9940E+02      0.9941E+02
  20.741      0.9940E+02      0.9941E+02
  20.749      0.9941E+02      0.9941E+02
  20.757      0.9941E+02      0.9941E+02
  20.765      0.9941E+02      0.9941E+02
  20.773      0.9941E+02      0.9941E+02
  20.781      0.9941E+02      0.9941E+02
  20.789      0.9941E+02      0.9941E+02
  20.797      0.9941E+02      0.9941E+02
  20.805      0.9941E+02      0.9941E+02
  20.813      0.9941E+02      0.9941E+02
  20.820      0.9941E+02      0.9941E+02
  20.828      0.9942E+02      0.9942E+02
  20.836      0.9942E+02      0.9942E+02
  20.844      0.9942E+02      0.9942E+02
  20.852      0.9942E+02      0.9942E+02
  20.860      0.9942E+02      0.9942E+02
  20.868      0.9942E+02      0.9942E+02
  20.876      0.9942E+02      0.9942E+02
  20.884      0.9942E+02      0.9942E+02
  20.892      0.9942E+02      0.9942E+02
  20.899      0.9943E+02      0.9942E+02
  20.907      0.9943E+02      0.9942E+02
  20.915      0.9943E+02      0.9943E+02
  20.923      0.9943E+02      0.9943E+02
  20.931      0.9943E+02      0.9943E+02
  20.939      0.9943E+02      0.9943E+02
  20.947      0.9943E+02      0.9943E+02
  20.955      0.9943E+02      0.9943E+02
  20.963      0.9943E+02      0.9943E+02
  20.971      0.9944E+02      0.9943E+02
  20.979      0.9944E+02      0.9943E+02
  20.986      0.9944E+02      0.9943E+02
  20.994      0.9944E+02      0.9943E+02
  21.002      0.9944E+02      0.9943E+02
  21.010      0.9944E+02      0.9944E+02
  21.018      0.9944E+02      0.9944E+02
  21.026      0.9944E+02      0.9944E+02
  21.034      0.9945E+02      0.9944E+02
  21.042      0.9945E+02      0.9944E+02
  21.050      0.9945E+02      0.9944E+02
  21.058      0.9945E+02      0.9944E+02
  21.066      0.9945E+02      0.9944E+02
  21.073      0.9945E+02      0.9944E+02
  21.081      0.9945E+02      0.9944E+02
  21.089      0.9945E+02      0.9944E+02
  21.097      0.9945E+02      0.9945E+02
  21.105      0.9946E+02      0.9944E+02
  21.113      0.9946E+02      0.9945E+02
  21.121      0.9946E+02      0.9945E+02
  21.129      0.9946E+02      0.9945E+02
  21.137      0.9946E+02      0.9945E+02
  21.145      0.9946E+02      0.9945E+02
  21.152      0.9946E+02      0.9945E+02
  21.160      0.9946E+02      0.9945E+02
  21.168      0.9946E+02      0.9945E+02
  21.176      0.9946E+02      0.9945E+02
  21.184      0.9946E+02      0.9945E+02
  21.192      0.9946E+02      0.9945E+02
  21.200      0.9947E+02      0.9946E+02
  21.208      0.9947E+02      0.9946E+02
  21.216      0.9947E+02      0.9946E+02
  21.224      0.9947E+02      0.9946E+02
  21.232      0.9947E+02      0.9946E+02
  21.239      0.9947E+02      0.9946E+02
  21.247      0.9947E+02      0.9946E+02
  21.255      0.9947E+02      0.9946E+02
  21.263      0.9947E+02      0.9946E+02
  21.271      0.9947E+02      0.9946E+02
  21.279      0.9947E+02      0.9946E+02
  21.287      0.9947E+02      0.9946E+02
  21.295      0.9947E+02      0.9946E+02
  21.303      0.9947E+02      0.9946E+02
  21.311      0.9947E+02      0.9946E+02
  21.319      0.9947E+02      0.9947E+02
  21.326      0.9947E+02      0.9947E+02
  21.334      0.9947E+02      0.9947E+02
  21.342      0.9947E+02      0.9947E+02
  21.350      0.9947E+02      0.9947E+02
  21.358      0.9947E+02      0.9947E+02
  21.366      0.9948E+02      0.9947E+02
  21.374      0.9948E+02      0.9947E+02
  21.382      0.9947E+02      0.9947E+02
  21.390      0.9948E+02      0.9947E+02
  21.398      0.9948E+02      0.9947E+02
  21.405      0.9948E+02      0.9947E+02
  21.413      0.9948E+02      0.9947E+02
  21.421      0.9948E+02      0.9947E+02
  21.429      0.9948E+02      0.9948E+02
  21.437      0.9948E+02      0.9948E+02
  21.445      0.9948E+02      0.9948E+02
  21.453      0.9948E+02      0.9948E+02
  21.461      0.9948E+02      0.9948E+02
  21.469      0.9948E+02      0.9948E+02
  21.477      0.9948E+02      0.9948E+02
  21.485      0.9948E+02      0.9948E+02
  21.492      0.9948E+02      0.9948E+02
  21.500      0.9948E+02      0.9948E+02
  21.508      0.9948E+02      0.9948E+02
  21.516      0.9948E+02      0.9948E+02
  21.524      0.9949E+02      0.9949E+02
  21.532      0.9949E+02      0.9948E+02
  21.540      0.9949E+02      0.9949E+02
  21.548      0.9949E+02      0.9949E+02
  21.556      0.9949E+02      0.9949E+02
  21.564      0.9949E+02      0.9949E+02
  21.571      0.9949E+02      0.9949E+02
  21.579      0.9949E+02      0.9949E+02
  21.587      0.9949E+02      0.9949E+02
  21.595      0.9949E+02      0.9949E+02
  21.603      0.9949E+02      0.9949E+02
  21.611      0.9949E+02      0.9949E+02
  21.619      0.9949E+02      0.9949E+02
  21.627      0.9949E+02      0.9949E+02
  21.635      0.9950E+02      0.9950E+02
  21.642      0.9950E+02      0.9950E+02
  21.651      0.9950E+02      0.9950E+02
  21.658      0.9950E+02      0.9950E+02
  21.666      0.9950E+02      0.9950E+02
  21.674      0.9950E+02      0.9950E+02
  21.682      0.9950E+02      0.9950E+02
  21.690      0.9950E+02      0.9950E+02
  21.698      0.9950E+02      0.9950E+02
  21.706      0.9950E+02      0.9950E+02
  21.714      0.9950E+02      0.9950E+02
  21.722      0.9950E+02      0.9951E+02
  21.730      0.9951E+02      0.9951E+02
  21.737      0.9951E+02      0.9951E+02
  21.745      0.9951E+02      0.9951E+02
  21.753      0.9951E+02      0.9951E+02
  21.761      0.9951E+02      0.9951E+02
  21.769      0.9951E+02      0.9951E+02
  21.777      0.9951E+02      0.9951E+02
  21.785      0.9951E+02      0.9951E+02
  21.793      0.9951E+02      0.9951E+02
  21.801      0.9951E+02      0.9951E+02
  21.808      0.9951E+02      0.9951E+02
  21.816      0.9951E+02      0.9951E+02
  21.824      0.9951E+02      0.9952E+02
  21.832      0.9951E+02      0.9952E+02
  21.840      0.9951E+02      0.9952E+02
  21.848      0.9951E+02      0.9952E+02
  21.856      0.9951E+02      0.9952E+02
  21.864      0.9951E+02      0.9952E+02
  21.872      0.9951E+02      0.9952E+02
  21.880      0.9952E+02      0.9952E+02
  21.888      0.9952E+02      0.9952E+02
  21.895      0.9951E+02      0.9952E+02
  21.903      0.9951E+02      0.9952E+02
  21.911      0.9951E+02      0.9952E+02
  21.919      0.9951E+02      0.9952E+02
  21.927      0.9952E+02      0.9952E+02
  21.935      0.9952E+02      0.9953E+02
  21.943      0.9952E+02      0.9953E+02
  21.951      0.9952E+02      0.9953E+02
  21.959      0.9952E+02      0.9953E+02
  21.967      0.9952E+02      0.9953E+02
  21.974      0.9952E+02      0.9953E+02
  21.982      0.9952E+02      0.9953E+02
  21.990      0.9952E+02      0.9953E+02
  21.998      0.9952E+02      0.9953E+02
  22.006      0.9952E+02      0.9953E+02
  22.014      0.9952E+02      0.9953E+02
  22.022      0.9952E+02      0.9953E+02
  22.030      0.9952E+02      0.9953E+02
  22.038      0.9952E+02      0.9953E+02
  22.046      0.9952E+02      0.9953E+02
  22.054      0.9952E+02      0.9953E+02
  22.061      0.9952E+02      0.9953E+02
  22.069      0.9952E+02      0.9953E+02
  22.077      0.9952E+02      0.9954E+02
  22.085      0.9952E+02      0.9954E+02
  22.093      0.9952E+02      0.9954E+02
  22.101      0.9952E+02      0.9954E+02
  22.109      0.9952E+02      0.9954E+02
  22.117      0.9952E+02      0.9954E+02
  22.125      0.9952E+02      0.9954E+02
  22.133      0.9952E+02      0.9954E+02
  22.140      0.9952E+02      0.9954E+02
  22.148      0.9952E+02      0.9954E+02
  22.156      0.9952E+02      0.9954E+02
  22.164      0.9952E+02      0.9954E+02
  22.172      0.9952E+02      0.9954E+02
  22.180      0.9952E+02      0.9954E+02
  22.188      0.9952E+02      0.9954E+02
  22.196      0.9952E+02      0.9955E+02
  22.204      0.9952E+02      0.9955E+02
  22.212      0.9952E+02      0.9955E+02
  22.220      0.9952E+02      0.9955E+02
  22.227      0.9952E+02      0.9955E+02
  22.235      0.9952E+02      0.9955E+02
  22.243      0.9952E+02      0.9955E+02
  22.251      0.9952E+02      0.9955E+02
  22.259      0.9952E+02      0.9955E+02
  22.267      0.9952E+02      0.9955E+02
  22.275      0.9952E+02      0.9955E+02
  22.283      0.9952E+02      0.9955E+02
  22.291      0.9953E+02      0.9955E+02
  22.299      0.9953E+02      0.9955E+02
  22.306      0.9953E+02      0.9955E+02
  22.314      0.9953E+02      0.9956E+02
  22.322      0.9953E+02      0.9956E+02
  22.330      0.9953E+02      0.9956E+02
  22.338      0.9953E+02      0.9956E+02
  22.346      0.9953E+02      0.9956E+02
  22.354      0.9953E+02      0.9956E+02
  22.362      0.9953E+02      0.9956E+02
  22.370      0.9953E+02      0.9956E+02
  22.378      0.9954E+02      0.9956E+02
  22.386      0.9954E+02      0.9956E+02
  22.393      0.9954E+02      0.9956E+02
  22.401      0.9954E+02      0.9956E+02
  22.409      0.9954E+02      0.9956E+02
  22.417      0.9954E+02      0.9956E+02
  22.425      0.9954E+02      0.9956E+02
  22.433      0.9954E+02      0.9956E+02
  22.441      0.9955E+02      0.9956E+02
  22.449      0.9955E+02      0.9956E+02
  22.457      0.9955E+02      0.9956E+02
  22.465      0.9955E+02      0.9956E+02
  22.473      0.9955E+02      0.9956E+02
  22.480      0.9955E+02      0.9956E+02
  22.488      0.9955E+02      0.9956E+02
  22.496      0.9956E+02      0.9956E+02
  22.504      0.9956E+02      0.9956E+02
  22.512      0.9956E+02      0.9956E+02
  22.520      0.9956E+02      0.9956E+02
  22.528      0.9956E+02      0.9956E+02
  22.536      0.9956E+02      0.9956E+02
  22.544      0.9956E+02      0.9956E+02
  22.552      0.9956E+02      0.9956E+02
  22.559      0.9957E+02      0.9956E+02
  22.567      0.9957E+02      0.9956E+02
  22.575      0.9957E+02      0.9956E+02
  22.583      0.9957E+02      0.9956E+02
  22.591      0.9957E+02      0.9956E+02
  22.599      0.9957E+02      0.9956E+02
  22.607      0.9958E+02      0.9956E+02
  22.615      0.9957E+02      0.9956E+02
  22.623      0.9958E+02      0.9956E+02
  22.631      0.9958E+02      0.9956E+02
  22.639      0.9958E+02      0.9956E+02
  22.646      0.9958E+02      0.9956E+02
  22.654      0.9958E+02      0.9956E+02
  22.662      0.9958E+02      0.9956E+02
  22.670      0.9958E+02      0.9956E+02
  22.678      0.9958E+02      0.9956E+02
  22.686      0.9959E+02      0.9956E+02
  22.694      0.9959E+02      0.9956E+02
  22.702      0.9959E+02      0.9956E+02
  22.710      0.9959E+02      0.9956E+02
  22.718      0.9959E+02      0.9956E+02
  22.726      0.9959E+02      0.9956E+02
  22.733      0.9959E+02      0.9956E+02
  22.741      0.9959E+02      0.9956E+02
  22.749      0.9959E+02      0.9956E+02
  22.757      0.9959E+02      0.9956E+02
  22.765      0.9960E+02      0.9956E+02
  22.773      0.9960E+02      0.9956E+02
  22.781      0.9960E+02      0.9957E+02
  22.789      0.9960E+02      0.9957E+02
  22.797      0.9960E+02      0.9957E+02
  22.805      0.9960E+02      0.9957E+02
  22.812      0.9960E+02      0.9957E+02
