 #energy      xx(cm^-1)       yy(cm^-1)       zz(cm^-1)       xy(cm^-1)       yz(cm^-1)       zx(cm^-1)
   8.470      0.1629E+07      0.1629E+07      0.1629E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.473      0.1626E+07      0.1626E+07      0.1626E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.476      0.1623E+07      0.1623E+07      0.1623E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.479      0.1620E+07      0.1620E+07      0.1620E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.483      0.1617E+07      0.1617E+07      0.1617E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.486      0.1613E+07      0.1613E+07      0.1613E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.489      0.1610E+07      0.1610E+07      0.1610E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.493      0.1607E+07      0.1607E+07      0.1607E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.496      0.1604E+07      0.1604E+07      0.1604E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.499      0.1601E+07      0.1601E+07      0.1601E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.503      0.1598E+07      0.1598E+07      0.1598E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.506      0.1595E+07      0.1595E+07      0.1595E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.509      0.1593E+07      0.1593E+07      0.1593E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.513      0.1590E+07      0.1590E+07      0.1590E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.516      0.1587E+07      0.1587E+07      0.1587E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.520      0.1585E+07      0.1585E+07      0.1585E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.523      0.1582E+07      0.1582E+07      0.1582E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.526      0.1580E+07      0.1580E+07      0.1580E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.530      0.1578E+07      0.1578E+07      0.1578E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.533      0.1575E+07      0.1575E+07      0.1575E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.536      0.1573E+07      0.1573E+07      0.1573E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.540      0.1571E+07      0.1571E+07      0.1571E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.543      0.1570E+07      0.1570E+07      0.1570E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.546      0.1568E+07      0.1568E+07      0.1568E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.550      0.1566E+07      0.1566E+07      0.1566E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.553      0.1565E+07      0.1565E+07      0.1565E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.556      0.1563E+07      0.1563E+07      0.1563E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.559      0.1562E+07      0.1562E+07      0.1562E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.563      0.1561E+07      0.1561E+07      0.1561E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.566      0.1559E+07      0.1559E+07      0.1559E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.569      0.1558E+07      0.1558E+07      0.1558E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.573      0.1557E+07      0.1557E+07      0.1557E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.576      0.1556E+07      0.1556E+07      0.1556E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.579      0.1555E+07      0.1555E+07      0.1555E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.583      0.1554E+07      0.1554E+07      0.1554E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.586      0.1553E+07      0.1553E+07      0.1553E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.589      0.1552E+07      0.1552E+07      0.1552E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.593      0.1552E+07      0.1552E+07      0.1552E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.596      0.1551E+07      0.1551E+07      0.1551E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.600      0.1550E+07      0.1550E+07      0.1550E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.603      0.1549E+07      0.1549E+07      0.1549E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.606      0.1549E+07      0.1549E+07      0.1549E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.610      0.1548E+07      0.1548E+07      0.1548E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.613      0.1548E+07      0.1548E+07      0.1548E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.616      0.1547E+07      0.1547E+07      0.1547E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.620      0.1547E+07      0.1547E+07      0.1547E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.623      0.1547E+07      0.1547E+07      0.1547E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.626      0.1546E+07      0.1546E+07      0.1546E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.630      0.1546E+07      0.1546E+07      0.1546E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.633      0.1546E+07      0.1546E+07      0.1546E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.636      0.1546E+07      0.1546E+07      0.1546E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.639      0.1546E+07      0.1546E+07      0.1546E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.643      0.1545E+07      0.1545E+07      0.1545E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.646      0.1545E+07      0.1545E+07      0.1545E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.649      0.1546E+07      0.1546E+07      0.1546E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.653      0.1546E+07      0.1546E+07      0.1546E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.656      0.1546E+07      0.1546E+07      0.1546E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.660      0.1546E+07      0.1546E+07      0.1546E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.663      0.1546E+07      0.1546E+07      0.1546E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.666      0.1546E+07      0.1546E+07      0.1546E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.670      0.1547E+07      0.1547E+07      0.1547E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.673      0.1547E+07      0.1547E+07      0.1547E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.676      0.1547E+07      0.1547E+07      0.1547E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.680      0.1548E+07      0.1548E+07      0.1548E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.683      0.1548E+07      0.1548E+07      0.1548E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.686      0.1549E+07      0.1549E+07      0.1549E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.690      0.1549E+07      0.1549E+07      0.1549E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.693      0.1550E+07      0.1550E+07      0.1550E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.696      0.1550E+07      0.1550E+07      0.1550E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.700      0.1551E+07      0.1551E+07      0.1551E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.703      0.1551E+07      0.1551E+07      0.1551E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.706      0.1552E+07      0.1552E+07      0.1552E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.710      0.1552E+07      0.1552E+07      0.1552E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.713      0.1553E+07      0.1553E+07      0.1553E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.716      0.1553E+07      0.1553E+07      0.1553E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.720      0.1554E+07      0.1554E+07      0.1554E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.723      0.1554E+07      0.1554E+07      0.1554E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.726      0.1554E+07      0.1554E+07      0.1554E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.730      0.1555E+07      0.1555E+07      0.1555E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.733      0.1555E+07      0.1555E+07      0.1555E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.736      0.1555E+07      0.1555E+07      0.1555E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.740      0.1556E+07      0.1556E+07      0.1556E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.743      0.1556E+07      0.1556E+07      0.1556E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.746      0.1556E+07      0.1556E+07      0.1556E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.750      0.1556E+07      0.1556E+07      0.1556E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.753      0.1556E+07      0.1556E+07      0.1556E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.756      0.1556E+07      0.1556E+07      0.1556E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.760      0.1555E+07      0.1555E+07      0.1555E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.763      0.1555E+07      0.1555E+07      0.1555E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.766      0.1555E+07      0.1555E+07      0.1555E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.770      0.1555E+07      0.1555E+07      0.1555E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.773      0.1554E+07      0.1554E+07      0.1554E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.776      0.1554E+07      0.1554E+07      0.1554E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.780      0.1553E+07      0.1553E+07      0.1553E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.783      0.1553E+07      0.1553E+07      0.1553E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.786      0.1552E+07      0.1552E+07      0.1552E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.790      0.1552E+07      0.1552E+07      0.1552E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.793      0.1551E+07      0.1551E+07      0.1551E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.796      0.1550E+07      0.1550E+07      0.1550E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.800      0.1549E+07      0.1549E+07      0.1549E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.803      0.1548E+07      0.1548E+07      0.1548E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.806      0.1547E+07      0.1547E+07      0.1547E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.810      0.1546E+07      0.1546E+07      0.1546E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.813      0.1545E+07      0.1545E+07      0.1545E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.816      0.1544E+07      0.1544E+07      0.1544E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.820      0.1542E+07      0.1542E+07      0.1542E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.823      0.1541E+07      0.1541E+07      0.1541E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.826      0.1539E+07      0.1539E+07      0.1539E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.830      0.1537E+07      0.1537E+07      0.1537E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.833      0.1536E+07      0.1536E+07      0.1536E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.836      0.1534E+07      0.1534E+07      0.1534E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.840      0.1532E+07      0.1532E+07      0.1532E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.843      0.1530E+07      0.1530E+07      0.1530E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.846      0.1528E+07      0.1528E+07      0.1528E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.850      0.1526E+07      0.1526E+07      0.1526E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.853      0.1524E+07      0.1524E+07      0.1524E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.856      0.1522E+07      0.1522E+07      0.1522E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.860      0.1520E+07      0.1520E+07      0.1520E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.863      0.1517E+07      0.1517E+07      0.1517E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.866      0.1515E+07      0.1515E+07      0.1515E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.870      0.1514E+07      0.1514E+07      0.1514E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.873      0.1512E+07      0.1512E+07      0.1512E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.876      0.1510E+07      0.1510E+07      0.1510E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.880      0.1508E+07      0.1508E+07      0.1508E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.883      0.1507E+07      0.1507E+07      0.1507E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.886      0.1506E+07      0.1506E+07      0.1506E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.890      0.1504E+07      0.1504E+07      0.1504E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.893      0.1503E+07      0.1503E+07      0.1503E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.896      0.1503E+07      0.1503E+07      0.1503E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.900      0.1502E+07      0.1502E+07      0.1502E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.903      0.1502E+07      0.1502E+07      0.1502E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.906      0.1501E+07      0.1501E+07      0.1501E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.910      0.1501E+07      0.1501E+07      0.1501E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.913      0.1501E+07      0.1501E+07      0.1501E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.916      0.1502E+07      0.1502E+07      0.1502E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.920      0.1502E+07      0.1502E+07      0.1502E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.923      0.1503E+07      0.1503E+07      0.1503E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.926      0.1504E+07      0.1504E+07      0.1504E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.930      0.1504E+07      0.1504E+07      0.1504E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.933      0.1506E+07      0.1506E+07      0.1506E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.936      0.1507E+07      0.1507E+07      0.1507E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.940      0.1508E+07      0.1508E+07      0.1508E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.943      0.1509E+07      0.1509E+07      0.1509E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.946      0.1511E+07      0.1511E+07      0.1511E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.950      0.1512E+07      0.1512E+07      0.1512E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.953      0.1513E+07      0.1513E+07      0.1513E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.956      0.1515E+07      0.1515E+07      0.1515E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.960      0.1517E+07      0.1517E+07      0.1517E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.963      0.1518E+07      0.1518E+07      0.1518E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.966      0.1520E+07      0.1520E+07      0.1520E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.970      0.1522E+07      0.1522E+07      0.1522E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.973      0.1524E+07      0.1524E+07      0.1524E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.976      0.1526E+07      0.1526E+07      0.1526E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.980      0.1528E+07      0.1528E+07      0.1528E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.983      0.1530E+07      0.1530E+07      0.1530E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.986      0.1532E+07      0.1532E+07      0.1532E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.990      0.1534E+07      0.1534E+07      0.1534E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.993      0.1536E+07      0.1536E+07      0.1536E+07      0.0000E+00      0.0000E+00      0.0000E+00
   8.996      0.1539E+07      0.1539E+07      0.1539E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.000      0.1541E+07      0.1541E+07      0.1541E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.003      0.1544E+07      0.1544E+07      0.1544E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.006      0.1546E+07      0.1546E+07      0.1546E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.010      0.1549E+07      0.1549E+07      0.1549E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.013      0.1552E+07      0.1552E+07      0.1552E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.016      0.1555E+07      0.1555E+07      0.1555E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.020      0.1557E+07      0.1557E+07      0.1557E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.023      0.1560E+07      0.1560E+07      0.1560E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.026      0.1563E+07      0.1563E+07      0.1563E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.030      0.1566E+07      0.1566E+07      0.1566E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.033      0.1569E+07      0.1569E+07      0.1569E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.036      0.1572E+07      0.1572E+07      0.1572E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.040      0.1574E+07      0.1574E+07      0.1574E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.043      0.1577E+07      0.1577E+07      0.1577E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.046      0.1580E+07      0.1580E+07      0.1580E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.050      0.1582E+07      0.1582E+07      0.1582E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.053      0.1584E+07      0.1584E+07      0.1584E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.056      0.1587E+07      0.1587E+07      0.1587E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.060      0.1589E+07      0.1589E+07      0.1589E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.063      0.1591E+07      0.1591E+07      0.1591E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.066      0.1593E+07      0.1593E+07      0.1593E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.070      0.1595E+07      0.1595E+07      0.1595E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.073      0.1597E+07      0.1597E+07      0.1597E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.076      0.1599E+07      0.1599E+07      0.1599E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.080      0.1600E+07      0.1600E+07      0.1600E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.083      0.1602E+07      0.1602E+07      0.1602E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.086      0.1604E+07      0.1604E+07      0.1604E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.090      0.1605E+07      0.1605E+07      0.1605E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.093      0.1607E+07      0.1607E+07      0.1607E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.096      0.1608E+07      0.1608E+07      0.1608E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.100      0.1610E+07      0.1610E+07      0.1610E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.103      0.1611E+07      0.1611E+07      0.1611E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.106      0.1613E+07      0.1613E+07      0.1613E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.110      0.1615E+07      0.1615E+07      0.1615E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.113      0.1616E+07      0.1616E+07      0.1616E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.116      0.1618E+07      0.1618E+07      0.1618E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.120      0.1620E+07      0.1620E+07      0.1620E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.123      0.1622E+07      0.1622E+07      0.1622E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.126      0.1623E+07      0.1623E+07      0.1623E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.130      0.1625E+07      0.1625E+07      0.1625E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.133      0.1627E+07      0.1627E+07      0.1627E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.136      0.1629E+07      0.1629E+07      0.1629E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.140      0.1631E+07      0.1631E+07      0.1631E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.143      0.1632E+07      0.1633E+07      0.1632E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.146      0.1634E+07      0.1634E+07      0.1634E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.150      0.1636E+07      0.1636E+07      0.1636E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.153      0.1638E+07      0.1638E+07      0.1638E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.156      0.1640E+07      0.1640E+07      0.1640E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.160      0.1642E+07      0.1642E+07      0.1642E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.163      0.1643E+07      0.1643E+07      0.1643E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.166      0.1645E+07      0.1645E+07      0.1645E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.170      0.1647E+07      0.1647E+07      0.1647E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.173      0.1649E+07      0.1649E+07      0.1649E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.176      0.1650E+07      0.1650E+07      0.1650E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.180      0.1652E+07      0.1652E+07      0.1652E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.183      0.1654E+07      0.1654E+07      0.1654E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.186      0.1656E+07      0.1656E+07      0.1656E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.190      0.1658E+07      0.1658E+07      0.1658E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.193      0.1660E+07      0.1660E+07      0.1660E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.196      0.1662E+07      0.1662E+07      0.1662E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.200      0.1664E+07      0.1664E+07      0.1664E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.203      0.1666E+07      0.1666E+07      0.1666E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.206      0.1669E+07      0.1669E+07      0.1669E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.210      0.1671E+07      0.1671E+07      0.1671E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.213      0.1674E+07      0.1674E+07      0.1674E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.216      0.1677E+07      0.1677E+07      0.1677E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.220      0.1680E+07      0.1680E+07      0.1680E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.223      0.1683E+07      0.1683E+07      0.1683E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.226      0.1686E+07      0.1686E+07      0.1686E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.230      0.1689E+07      0.1689E+07      0.1689E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.233      0.1692E+07      0.1692E+07      0.1692E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.236      0.1695E+07      0.1695E+07      0.1695E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.240      0.1699E+07      0.1699E+07      0.1699E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.243      0.1702E+07      0.1702E+07      0.1702E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.246      0.1706E+07      0.1706E+07      0.1706E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.250      0.1709E+07      0.1709E+07      0.1709E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.253      0.1713E+07      0.1713E+07      0.1713E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.256      0.1716E+07      0.1716E+07      0.1716E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.260      0.1719E+07      0.1719E+07      0.1719E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.263      0.1723E+07      0.1723E+07      0.1723E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.266      0.1726E+07      0.1726E+07      0.1726E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.270      0.1729E+07      0.1729E+07      0.1729E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.273      0.1732E+07      0.1732E+07      0.1732E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.276      0.1735E+07      0.1735E+07      0.1735E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.280      0.1737E+07      0.1737E+07      0.1737E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.283      0.1740E+07      0.1740E+07      0.1740E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.286      0.1742E+07      0.1742E+07      0.1742E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.290      0.1744E+07      0.1744E+07      0.1744E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.293      0.1746E+07      0.1746E+07      0.1746E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.296      0.1748E+07      0.1748E+07      0.1748E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.300      0.1750E+07      0.1750E+07      0.1750E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.303      0.1751E+07      0.1751E+07      0.1751E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.306      0.1753E+07      0.1753E+07      0.1753E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.310      0.1754E+07      0.1754E+07      0.1754E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.313      0.1755E+07      0.1755E+07      0.1755E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.316      0.1755E+07      0.1755E+07      0.1755E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.320      0.1756E+07      0.1756E+07      0.1756E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.323      0.1756E+07      0.1756E+07      0.1756E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.326      0.1757E+07      0.1757E+07      0.1757E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.330      0.1757E+07      0.1757E+07      0.1757E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.333      0.1757E+07      0.1757E+07      0.1757E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.336      0.1757E+07      0.1757E+07      0.1757E+07      0.0000E+00      0.0000E+00      0.0000E+00
   9.340      0.1756E+07      0.1756E+07      0.1756E+07      0.0000E+00      0.0000E+00      0.0000E+00
