  #energy          xx             yy              zz              xy              yz              zx
   0.817      0.3235E+00      0.3235E+00      0.3235E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.820      0.3235E+00      0.3235E+00      0.3235E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.824      0.3236E+00      0.3236E+00      0.3236E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.827      0.3236E+00      0.3236E+00      0.3236E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.830      0.3237E+00      0.3237E+00      0.3237E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.834      0.3238E+00      0.3238E+00      0.3238E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.837      0.3238E+00      0.3238E+00      0.3238E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.840      0.3239E+00      0.3239E+00      0.3239E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.844      0.3240E+00      0.3240E+00      0.3240E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.847      0.3240E+00      0.3240E+00      0.3240E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.850      0.3241E+00      0.3241E+00      0.3241E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.854      0.3242E+00      0.3242E+00      0.3242E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.857      0.3242E+00      0.3242E+00      0.3242E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.860      0.3243E+00      0.3243E+00      0.3243E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.864      0.3244E+00      0.3244E+00      0.3244E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.867      0.3244E+00      0.3244E+00      0.3244E+00      0.1000E+01      0.1000E+01      0.1000E+01
